id,make,model,displ,cyl,trans,drive,fuel,salesArea,stnd,stnd_description,underhood_id,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,comb_co2
164,BMW,650i,4.4,8,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV04.4N63,small car,6,17,25,20,5,No,440
165,BMW,650i Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4N63,small car,5,16,24,19,4,No,477
166,BMW,650i Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV04.4N63,small car,6,16,24,19,4,No,477
167,BMW,650i Convertible,4.4,8,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4N63,small car,5,17,25,20,5,No,440
168,BMW,650i Convertible,4.4,8,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV04.4N63,small car,6,17,25,20,5,No,440
169,BMW,650i Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4N63,small car,5,16,24,19,4,No,477
170,BMW,650i Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV04.4N63,small car,6,16,24,19,4,No,477
171,BMW,650i Gran Coupe,4.4,8,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4N63,small car,5,17,25,20,5,No,440
172,BMW,650i Gran Coupe,4.4,8,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV04.4N63,small car,6,17,25,20,5,No,440
173,BMW,740Ld,3,6,SemiAuto-8,4WD,Diesel,FA,B5,Federal Tier 2 Bin 5,FBMXV03.0N57,large car,5,23,31,26,5,No,387
174,BMW,740Ld,3,6,SemiAuto-8,4WD,Diesel,CA,U2,California LEV-II ULEV,FBMXV03.0N57,large car,6,23,31,26,5,No,387
175,BMW,Alpina B6 Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4N63,small car,5,16,24,19,4,No,477
176,BMW,Alpina B6 Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV04.4N63,small car,6,16,24,19,4,No,477
177,BMW,M3,3,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV03.0S55,small car,5,17,24,19,4,No,459
178,BMW,M3,3,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV03.0S55,small car,6,17,24,19,4,No,459
179,BMW,M3,3,6,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV03.0S55,small car,5,17,26,20,5,No,439
180,BMW,M3,3,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV03.0S55,small car,6,17,26,20,5,No,439
181,BMW,M4 Convertible,3,6,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV03.0S55,small car,5,17,26,20,5,No,439
182,BMW,M4 Convertible,3,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV03.0S55,small car,6,17,26,20,5,No,439
183,BMW,M4 Coupe,3,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV03.0S55,small car,5,17,24,19,4,No,459
184,BMW,M4 Coupe,3,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV03.0S55,small car,6,17,24,19,4,No,459
185,BMW,M4 Coupe,3,6,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV03.0S55,small car,5,17,26,20,5,No,439
186,BMW,M4 Coupe,3,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV03.0S55,small car,6,17,26,20,5,No,439
187,BMW,M5,4.4,8,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4S63,midsize car,5,14,20,16,3,No,554
188,BMW,M5,4.4,8,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FBMXV04.4S63,midsize car,5,14,20,16,3,No,554
189,BMW,M5,4.4,8,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4S63,midsize car,5,15,22,17,4,No,517
190,BMW,M5,4.4,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FBMXV04.4S63,midsize car,5,15,22,17,4,No,517
191,BMW,M6 Convertible,4.4,8,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4S63,small car,5,14,20,16,3,No,554
192,BMW,M6 Convertible,4.4,8,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FBMXV04.4S63,small car,5,14,20,16,3,No,554
193,BMW,M6 Convertible,4.4,8,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4S63,small car,5,15,22,17,4,No,517
194,BMW,M6 Convertible,4.4,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FBMXV04.4S63,small car,5,15,22,17,4,No,517
195,BMW,M6 Coupe,4.4,8,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4S63,small car,5,14,20,16,3,No,554
196,BMW,M6 Coupe,4.4,8,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FBMXV04.4S63,small car,5,14,20,16,3,No,554
197,BMW,M6 Coupe,4.4,8,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4S63,small car,5,15,22,17,4,No,517
198,BMW,M6 Coupe,4.4,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FBMXV04.4S63,small car,5,15,22,17,4,No,517
199,BMW,M6 Gran Coupe,4.4,8,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4S63,small car,5,14,20,16,3,No,554
200,BMW,M6 Gran Coupe,4.4,8,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FBMXV04.4S63,small car,5,14,20,16,3,No,554
201,BMW,M6 Gran Coupe,4.4,8,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4S63,small car,5,15,22,17,4,No,517
202,BMW,M6 Gran Coupe,4.4,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FBMXV04.4S63,small car,5,15,22,17,4,No,517
203,BMW,X1 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ02.0N20,large car,6,23,34,27,7,Yes,334
204,BMW,X1 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ02.0N20,large car,6,22,32,26,6,No,345
205,BMW,X1 xDrive35i,3,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXJ03.0N55,large car,5,18,27,21,5,No,423
206,BMW,X1 xDrive35i,3,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ03.0N55,large car,6,18,27,21,5,No,423
207,BMW,X3 sDrive28i,2,4,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ02.0N20,small SUV,6,21,28,24,6,No,372
208,BMW,X3 xDrive28d,2,4,SemiAuto-8,4WD,Diesel,FA,B5,Federal Tier 2 Bin 5,FBMXT02.0N47,small SUV,5,27,34,30,6,No,340
209,BMW,X3 xDrive28d,2,4,SemiAuto-8,4WD,Diesel,CA,U2,California LEV-II ULEV,FBMXT02.0N47,small SUV,6,27,34,30,6,No,340
210,BMW,X3 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ02.0N20,small SUV,6,21,28,24,6,No,372
211,BMW,X3 xDrive35i,3,6,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXJ03.0N55,small SUV,5,19,26,21,5,No,415
212,BMW,X3 xDrive35i,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ03.0N55,small SUV,6,19,26,21,5,No,415
213,BMW,X4 xDrive28i,2,4,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ02.0N20,small SUV,6,20,28,23,5,No,386
214,BMW,X4 xDrive35i,3,6,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXJ03.0N55,small SUV,5,19,27,22,5,No,413
215,BMW,X4 xDrive35i,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ03.0N55,small SUV,6,19,27,22,5,No,413
216,BMW,Z4,2,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ02.0N20,small car,6,22,34,26,6,No,337
217,BMW,Z4,2,4,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ02.0N20,small car,6,22,33,26,6,No,341
218,BMW,Z4,3,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV03.054R,small car,5,17,24,20,5,No,454
219,BMW,Z4,3,6,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FBMXV03.054R,small car,5,17,24,20,5,No,454
220,BMW,Z4,3,6,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV03.054R,small car,5,19,26,21,5,No,415
221,BMW,Z4,3,6,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FBMXV03.054R,small car,5,19,26,21,5,No,415
222,BUGATTI,Veyron,8,16,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV08.0GLB,small car,5,8,15,10,1,No,847
223,BUGATTI,Veyron,8,16,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FVGAV08.0GLB,small car,5,8,15,10,1,No,847
224,BUICK,Enclave,3.6,6,Auto-6,4WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXT03.6151,standard SUV,6,16,22,18,4,No,494
225,BUICK,Enclave,3.6,6,Auto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXT03.6151,standard SUV,6,17,24,19,4,No,465
226,BUICK,Lacrosse,2.4,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FGMXV02.4060,midsize car,5,25,36,29,7,No,310
227,BUICK,Lacrosse,2.4,4,SemiAuto-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FGMXV02.4060,midsize car,5,25,36,29,7,No,310
228,BUICK,Lacrosse,3.6,6,SemiAuto-6,4WD,Ethanol/Gas,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6166,midsize car,6,13/17,19/26,15/20,5,No,439/443
229,BUICK,Lacrosse,3.6,6,SemiAuto-6,2WD,Ethanol/Gas,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6166,midsize car,6,14/18,20/28,16/21,5,No,422/422
230,BUICK,Lacrosse,3.6,6,SemiAuto-6,2WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXV03.6048,midsize car,7,18,28,21,5,No,417
231,BUICK,Lacrosse,3.6,6,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXV03.6048,midsize car,8,18,28,21,5,No,417
232,BUICK,Regal,2,4,Man-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV02.0021,midsize car,6,20,31,24,6,No,369
233,BUICK,Regal,2,4,SemiAuto-6,4WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV02.0021,midsize car,6,19,27,22,5,No,405
234,BUICK,Regal,2,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV02.0021,midsize car,6,21,30,24,6,No,371
235,BUICK,Regal,2.4,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ02.4199,midsize car,6,19,31,23,5,No,379
236,BUICK,Regal,2.4,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FGMXV02.4060,midsize car,5,25,36,29,7,No,310
237,BUICK,Regal,2.4,4,SemiAuto-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FGMXV02.4060,midsize car,5,25,36,29,7,No,310
238,BUICK,Verano,2,4,Man-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV02.0021,small car,6,20,31,24,6,No,369
239,BUICK,Verano,2,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV02.0021,small car,6,21,30,24,6,No,371
240,CADILLAC,ATS,2,4,Man-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV02.0021,small car,6,19,30,23,5,No,387
241,CADILLAC,ATS,2,4,SemiAuto-6,4WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV02.0021,small car,6,20,28,23,5,No,384
242,CADILLAC,ATS,2,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV02.0021,small car,6,21,30,24,6,No,366
243,CADILLAC,ATS,3.6,6,SemiAuto-6,4WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6165,small car,6,18,26,21,5,No,417
244,CADILLAC,ATS,3.6,6,SemiAuto-6,4WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXV03.6048,small car,7,18,26,21,5,No,417
245,CADILLAC,ATS,3.6,6,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXV03.6048,small car,8,18,26,21,5,No,417
246,CADILLAC,ATS,3.6,6,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6165,small car,6,18,28,22,5,No,410
247,CADILLAC,ATS,3.6,6,SemiAuto-6,2WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXV03.6048,small car,7,18,28,22,5,No,410
248,CADILLAC,ATS,3.6,6,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXV03.6048,small car,8,18,28,22,5,No,410
249,CADILLAC,CTS,3.6,6,SemiAuto-6,4WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6165,midsize car,6,18,26,21,5,No,417
250,CADILLAC,CTS,3.6,6,SemiAuto-6,4WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXV03.6048,midsize car,7,18,26,21,5,No,417
251,CADILLAC,CTS,3.6,6,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXV03.6048,midsize car,8,18,26,21,5,No,417
252,CADILLAC,CTS,3.6,6,SemiAuto-8,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6165,midsize car,6,18,29,22,5,No,405
253,CADILLAC,CTS,3.6,6,SemiAuto-8,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV03.6042,midsize car,6,16,24,18,4,No,481
254,CADILLAC,CTS,3.6,6,SemiAuto-8,2WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXV03.6048,midsize car,7,18,29,22,5,No,405
255,CADILLAC,CTS,3.6,6,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXV03.6048,midsize car,8,18,29,22,5,No,405
256,CADILLAC,CTS,6.2,8,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FGMXV06.2087,midsize car,5,14,19,16,3,No,564
257,CADILLAC,CTS,6.2,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FGMXV06.2087,midsize car,5,14,19,16,3,No,564
258,CADILLAC,CTS,6.2,8,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FGMXV06.2087,midsize car,5,12,18,14,2,No,643
259,CADILLAC,CTS,6.2,8,SemiAuto-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FGMXV06.2087,midsize car,5,12,18,14,2,No,643
260,CADILLAC,Escalade,6.2,8,Auto-6,4WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXT06.2374,standard SUV,6,14,21,16,3,No,555
261,CADILLAC,Escalade,6.2,8,Auto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXT06.2374,standard SUV,6,15,21,17,4,No,527
262,CADILLAC,Escalade ESV,6.2,8,Auto-6,4WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXT06.2374,standard SUV,6,14,20,16,3,No,548
263,CADILLAC,Escalade ESV,6.2,8,Auto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXT06.2374,standard SUV,6,15,21,17,4,No,527
264,CADILLAC,SRX,3.6,6,SemiAuto-6,4WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6165,standard SUV,6,16,23,18,4,No,482
265,CADILLAC,SRX,3.6,6,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6165,standard SUV,6,17,24,19,4,No,461
266,CADILLAC,XTS,3.6,6,SemiAuto-6,4WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV03.6042,large car,6,16,24,19,4,No,475
267,CADILLAC,XTS,3.6,6,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6165,large car,6,18,28,21,5,No,417
268,CADILLAC,XTS,3.6,6,SemiAuto-6,2WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXV03.6048,large car,7,18,28,21,5,No,417
269,CADILLAC,XTS,3.6,6,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXV03.6048,large car,8,18,28,21,5,No,417
270,CADILLAC,XTS,3.6,6,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV03.6167,large car,6,18,28,21,5,No,417
271,CADILLAC,XTS Limo,3.6,6,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV03.6167,special purpose,6,14,21,17,4,No,528
272,CHEVROLET,Cab Chassis 35,6.6,8,Auto-6,4WD,Diesel,FA,HDV2,HDV2 (Federal HD chassis Class 3 GVW 10001-14000),FGMXD06.6365,pickup,1,N/A,N/A,N/A,10,No,N/A
273,CHEVROLET,Cab Chassis 35,6.6,8,Auto-6,4WD,Diesel,CA,U2,California LEV-II ULEV,FGMXD06.6365,pickup,1,N/A,N/A,N/A,10,No,N/A
274,CHEVROLET,Cab Chassis 35,6.6,8,Auto-6,2WD,Diesel,FA,HDV2,HDV2 (Federal HD chassis Class 3 GVW 10001-14000),FGMXD06.6365,pickup,1,N/A,N/A,N/A,10,No,N/A
275,CHEVROLET,Cab Chassis 35,6.6,8,Auto-6,2WD,Diesel,CA,U2,California LEV-II ULEV,FGMXD06.6365,pickup,1,N/A,N/A,N/A,10,No,N/A
276,CHEVROLET,Camaro,3.6,6,Auto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6165,small car,6,19,30,22,5,No,397
277,CHEVROLET,Camaro,3.6,6,Man-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6165,small car,6,17,28,20,5,No,434
278,CHEVROLET,Camaro,3.6,6,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6165,small car,6,18,27,21,5,No,427
279,CHEVROLET,Camaro,6.2,8,Man-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV06.2089,small car,6,16,24,19,4,No,479
280,CHEVROLET,Camaro,6.2,8,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FGMXV07.0088,small car,5,14,19,16,3,No,564
281,CHEVROLET,Camaro,6.2,8,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FGMXV07.0088,small car,5,14,19,16,3,No,557
282,CHEVROLET,Camaro,6.2,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FGMXV07.0088,small car,5,14,19,16,3,No,564
283,CHEVROLET,Camaro,6.2,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FGMXV07.0088,small car,5,14,19,16,3,No,557
284,CHEVROLET,Camaro,6.2,8,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV06.2089,small car,6,15,24,18,4,No,482
285,CHEVROLET,Camaro,6.2,8,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FGMXV07.0088,small car,5,12,18,14,2,No,643
286,CHEVROLET,Camaro,6.2,8,SemiAuto-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FGMXV07.0088,small car,5,12,18,14,2,No,643
287,CHEVROLET,Camaro,7,8,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FGMXV07.0088,small car,5,13,19,15,3,No,582
288,CHEVROLET,Camaro,7,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FGMXV07.0088,small car,5,13,19,15,3,No,582
289,CHEVROLET,Captiva,2.4,4,Auto-6,2WD,Ethanol/Gas,FC,B4,Federal Tier 2 Bin 4,FGMXT02.4151,small SUV,6,15/20,22/28,18/23,5,No,386/386
290,CHEVROLET,Cruze,1.4,4,Man-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,midsize car,6,26,38,30,7,Yes,293
291,CHEVROLET,Cruze,1.4,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,midsize car,6,26,38,30,7,Yes,296
292,CHEVROLET,Cruze,1.8,4,Man-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,midsize car,6,25,36,29,7,Yes,299
293,CHEVROLET,Cruze,1.8,4,Man-6,2WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXV01.8031,midsize car,7,25,36,29,7,Yes,299
294,CHEVROLET,Cruze,1.8,4,Man-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXV01.8031,midsize car,8,25,36,29,7,Yes,299
295,CHEVROLET,Cruze,1.8,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV01.8011,midsize car,6,22,35,27,7,Yes,333
296,CHEVROLET,Cruze,1.8,4,SemiAuto-6,2WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXV01.8031,midsize car,7,22,35,27,7,Yes,333
297,CHEVROLET,Cruze,1.8,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXV01.8031,midsize car,8,22,35,27,7,Yes,333
298,CHEVROLET,Equinox,2.4,4,Auto-6,4WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ02.4199,small SUV,6,20,29,23,5,No,379
299,CHEVROLET,Equinox,2.4,4,Auto-6,4WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXJ02.5150,small SUV,7,20,29,23,5,No,379
300,CHEVROLET,Equinox,2.4,4,Auto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXJ02.5150,small SUV,8,20,29,23,5,No,379
301,CHEVROLET,Equinox,2.4,4,Auto-6,2WD,Ethanol/Gas,FC,B4,Federal Tier 2 Bin 4,FGMXT02.4151,small SUV,6,15/22,22/32,18/26,6,No,355/344
302,CHEVROLET,Equinox,2.4,4,Auto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ02.4199,small SUV,6,22,32,26,6,No,344
303,CHEVROLET,Equinox,2.4,4,Auto-6,2WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXJ02.5150,small SUV,7,22,32,26,6,No,344
304,CHEVROLET,Equinox,2.4,4,Auto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXJ02.5150,small SUV,8,22,32,26,6,No,344
305,CHEVROLET,Equinox,3.6,6,Auto-6,4WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6165,small SUV,6,16,23,19,4,No,468
306,CHEVROLET,Equinox,3.6,6,Auto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6165,small SUV,6,17,24,20,5,No,444
307,CHEVROLET,Express 2500,6,8,Auto-6,2WD,Ethanol/Gas,FC,B8,Federal Tier 2 Bin 8,FGMXT06.0396,van,2,N/A,N/A,N/A,10,No,N/A
308,CHEVROLET,Express 2500,6,8,Auto-6,2WD,Ethanol/Gas,FC,B8,Federal Tier 2 Bin 8,FGMXT06.0396,van,2,N/A,N/A,N/A,10,No,N/A
309,CHEVROLET,Express 2500,6,8,Auto-6,2WD,Gasoline,FC,B8,Federal Tier 2 Bin 8,FGMXT06.0394,van,2,N/A,N/A,N/A,10,No,N/A
310,CHEVROLET,Express 2500,6,8,Auto-6,2WD,Gasoline,FC,B8,Federal Tier 2 Bin 8,FGMXT06.0394,van,2,N/A,N/A,N/A,10,No,N/A
311,CHEVROLET,Express 3500,6,8,Auto-6,2WD,Ethanol/Gas,FC,B8,Federal Tier 2 Bin 8,FGMXT06.0396,van,2,N/A,N/A,N/A,10,No,N/A
312,CHEVROLET,Express 3500,6,8,Auto-6,2WD,Ethanol/Gas,FC,B8,Federal Tier 2 Bin 8,FGMXT06.0396,van,2,N/A,N/A,N/A,10,No,N/A
313,CHEVROLET,Express 3500,6,8,Auto-6,2WD,Gasoline,FC,B8,Federal Tier 2 Bin 8,FGMXT06.0394,van,2,N/A,N/A,N/A,10,No,N/A
314,CHEVROLET,Express 3500,6,8,Auto-6,2WD,Gasoline,FC,B8,Federal Tier 2 Bin 8,FGMXT06.0394,van,2,N/A,N/A,N/A,10,No,N/A
315,CHEVROLET,Impala,2.5,4,SemiAuto-6,2WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXJ02.5150,large car,7,22,31,25,6,No,355
316,CHEVROLET,Impala,2.5,4,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXJ02.5150,large car,8,22,31,25,6,No,355
317,CHEVROLET,Impala,2.5,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV02.5001,large car,6,22,31,25,6,No,355
318,CHEVROLET,Impala,3.6,6,SemiAuto-6,2WD,Ethanol/Gas,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6166,large car,6,14/19,20/29,16/22,5,No,384/399
319,CHEVROLET,Impala,3.6,6,SemiAuto-6,2WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXV03.6048,large car,7,18,28,21,5,No,417
320,CHEVROLET,Impala,3.6,6,SemiAuto-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,FGMXV03.6048,large car,8,18,28,21,5,No,417
321,CHEVROLET,Impala Limited,3.6,6,Auto-6,2WD,Ethanol/Gas,FC,B4,Federal Tier 2 Bin 4,FGMXJ03.6166,large car,6,13/18,22/30,16/22,5,No,379/408
322,CHEVROLET,Malibu,2,4,SemiAuto-6,2WD,Gasoline,FC,B4,Federal Tier 2 Bin 4,FGMXV02.0021,midsize car,6,21,30,24,6,No,371
323,CHEVROLET,Malibu,2.5,4,SemiAuto-6,2WD,Gasoline,FA,B3,Federal Tier 2 Bin 3,FGMXJ02.5150,midsize car,7,25,36,29,7,Yes,307
